datetime,region,latitude,longitude,wind_speed_kmh,pressure_hpa,humidity_pct,rainfall_mm,air_temp_c,tide_height_m,wave_height_m,sst_c,salinity_ppt,chlorophyll_mg_m3,turbidity_ntu,month,season,threat_type
2021-05-03,Gujarat (Saurashtra),21.46,70.66,23.19,987.42,84.86,0.6,27.05,1.85,1.44,29.03,34.57,1.044,0.85,5,Pre-Monsoon,No Threat
2021-05-04,Gujarat (Saurashtra),21.46,70.66,21.71,997.75,81.35,0.56,31.23,0.04,1.3,29.9,34.67,0.09,0.81,5,Pre-Monsoon,No Threat
2021-05-05,Gujarat (Saurashtra),21.46,70.66,23.72,1001.0,81.68,2.11,32.58,0.81,0.32,28.21,35.58,0.071,1.04,5,Pre-Monsoon,No Threat
2021-05-06,Gujarat (Saurashtra),21.46,70.66,25.2,1004.96,89.92,1.18,29.54,2.13,0.18,29.39,34.77,0.333,1.24,5,Pre-Monsoon,No Threat
2021-05-07,Gujarat (Saurashtra),21.46,70.66,15.31,1013.79,89.02,2.92,29.48,1.61,2.53,29.46,35.99,0.769,1.46,5,Pre-Monsoon,No Threat
2021-05-08,Gujarat (Saurashtra),21.46,70.66,21.39,997.66,70.47,0.38,30.77,1.36,2.33,30.27,35.24,0.128,2.98,5,Pre-Monsoon,No Threat
2021-05-09,Gujarat (Saurashtra),21.46,70.66,18.69,1001.35,85.74,0.68,25.3,1.44,2.67,25.17,34.84,0.853,0.72,5,Pre-Monsoon,No Threat
2021-05-10,Gujarat (Saurashtra),21.46,70.66,14.95,1000.38,68.94,2.45,33.42,1.19,1.65,30.44,35.38,0.791,4.01,5,Pre-Monsoon,No Threat
2021-05-11,Gujarat (Saurashtra),21.46,70.66,23.67,1000.0,59.82,1.18,29.96,1.92,2.67,29.21,34.9,0.115,0.5,5,Pre-Monsoon,No Threat
2021-05-12,Gujarat (Saurashtra),21.46,70.66,18.8,992.47,71.64,1.06,26.41,1.83,1.16,28.64,34.4,0.201,0.46,5,Pre-Monsoon,No Threat
2021-05-13,Gujarat (Saurashtra),21.46,70.66,12.09,1011.8,67.95,1.31,26.78,1.57,0.82,30.67,35.32,0.974,1.42,5,Pre-Monsoon,No Threat
2021-05-14,Gujarat (Saurashtra),21.46,70.66,16.34,1009.69,82.03,0.73,27.94,1.29,1.59,31.22,35.25,0.352,2.3,5,Pre-Monsoon,No Threat
2021-05-15,Gujarat (Saurashtra),21.46,70.66,10.85,1005.12,79.67,0.41,27.63,1.04,2.39,28.3,34.52,0.166,1.02,5,Pre-Monsoon,No Threat
2021-05-16,Gujarat (Saurashtra),21.46,70.66,21.43,997.41,84.15,2.39,30.28,1.72,1.1,29.58,34.98,0.164,1.62,5,Pre-Monsoon,No Threat
2021-05-17,Gujarat (Saurashtra),21.46,70.66,25.08,994.92,44.3,0.65,32.43,2.07,3.11,30.09,34.41,0.965,0.44,5,Pre-Monsoon,No Threat
2021-05-18,Gujarat (Saurashtra),21.46,70.66,13.67,1002.64,73.62,0.59,33.41,2.12,0.43,27.87,35.03,0.138,2.65,5,Pre-Monsoon,No Threat
2021-05-19,Gujarat (Saurashtra),21.46,70.66,23.68,1003.03,80.9,0.1,28.51,2.19,0.9,30.04,35.41,1.019,0.59,5,Pre-Monsoon,No Threat
2021-05-20,Gujarat (Saurashtra),21.46,70.66,18.41,995.42,71.22,0.94,26.65,1.28,1.78,29.17,35.02,0.392,2.47,5,Pre-Monsoon,No Threat
2021-05-21,Gujarat (Saurashtra),21.46,70.66,22.18,993.62,86.19,4.09,31.41,1.18,1.86,26.61,35.37,0.431,1.24,5,Pre-Monsoon,No Threat
2021-05-22,Gujarat (Saurashtra),21.46,70.66,21.67,997.75,69.44,1.18,30.5,1.65,1.8,29.44,34.75,0.713,1.08,5,Pre-Monsoon,No Threat
2021-05-23,Gujarat (Saurashtra),21.46,70.66,19.46,1004.38,82.27,3.08,26.82,0.7,1.64,27.11,35.05,0.169,1.48,5,Pre-Monsoon,Pollution
2021-05-24,Gujarat (Saurashtra),21.46,70.66,15.86,1007.99,68.02,1.11,28.94,1.4,1.81,29.81,35.43,0.146,1.04,5,Pre-Monsoon,No Threat
2021-05-25,Gujarat (Saurashtra),21.46,70.66,20.46,998.14,77.61,5.47,32.57,0.7,2.56,27.96,35.19,0.344,1.87,5,Pre-Monsoon,No Threat
2021-05-26,Gujarat (Saurashtra),21.46,70.66,21.32,998.6,87.3,2.68,32.76,1.73,1.77,27.7,33.51,0.1,1.34,5,Pre-Monsoon,No Threat
2021-05-27,Gujarat (Saurashtra),21.46,70.66,18.35,1000.11,65.28,0.88,35.46,1.1,1.09,29.49,35.9,0.651,2.11,5,Pre-Monsoon,No Threat
2021-05-28,Gujarat (Saurashtra),21.46,70.66,15.5,1008.74,71.35,3.63,32.07,1.51,2.76,28.46,34.98,0.304,1.14,5,Pre-Monsoon,No Threat
2021-05-29,Gujarat (Saurashtra),21.46,70.66,25.9,992.5,87.54,0.54,29.85,0.21,1.29,29.77,35.04,0.255,3.98,5,Pre-Monsoon,No Threat
2021-05-30,Gujarat (Saurashtra),21.46,70.66,6.79,1011.74,55.33,2.01,25.44,1.41,1.84,30.16,34.06,0.466,0.68,5,Pre-Monsoon,No Threat
2021-05-31,Gujarat (Saurashtra),21.46,70.66,15.3,1007.34,77.52,0.32,29.8,0.31,1.27,27.74,34.16,0.422,1.08,5,Pre-Monsoon,Pollution
2021-06-01,Gujarat (Saurashtra),21.46,70.66,17.77,1000.38,83.26,19.74,27.9,1.27,1.24,26.4,34.75,0.157,4.55,6,Monsoon,No Threat
2021-06-02,Gujarat (Saurashtra),21.46,70.66,26.89,994.49,77.91,1.79,28.76,0.61,1.14,27.37,33.61,0.501,2.58,6,Monsoon,No Threat
2021-06-03,Gujarat (Saurashtra),21.46,70.66,40.15,990.47,90.45,0.23,29.65,1.94,1.03,27.07,34.99,0.086,0.71,6,Monsoon,No Threat
2021-06-04,Gujarat (Saurashtra),21.46,70.66,16.75,1014.99,90.12,2.4,33.14,1.16,2.0,27.85,34.68,1.485,0.99,6,Monsoon,No Threat
2021-06-05,Gujarat (Saurashtra),21.46,70.66,20.68,1004.11,78.67,2.99,31.34,1.66,3.06,29.18,35.13,0.148,1.01,6,Monsoon,No Threat
2021-06-06,Gujarat (Saurashtra),21.46,70.66,30.81,1003.86,91.6,0.54,32.67,1.15,0.81,27.47,35.08,0.28,1.52,6,Monsoon,No Threat
2021-06-07,Gujarat (Saurashtra),21.46,70.66,2.38,1012.53,88.68,1.45,26.52,1.91,1.16,27.74,35.6,0.61,0.66,6,Monsoon,No Threat
2021-06-08,Gujarat (Saurashtra),21.46,70.66,28.45,1008.46,66.82,9.56,31.39,1.57,1.56,26.48,35.09,0.611,1.73,6,Monsoon,No Threat
2021-06-09,Gujarat (Saurashtra),21.46,70.66,29.3,995.3,89.09,10.01,31.46,1.11,2.81,27.81,35.18,0.256,2.21,6,Monsoon,No Threat
2021-06-10,Gujarat (Saurashtra),21.46,70.66,41.83,1000.01,75.96,4.61,29.11,2.15,2.01,27.89,35.3,0.83,2.99,6,Monsoon,No Threat
2021-06-11,Gujarat (Saurashtra),21.46,70.66,29.73,997.7,73.31,8.36,29.36,2.72,1.14,28.1,35.22,0.881,0.91,6,Monsoon,No Threat
2021-06-12,Gujarat (Saurashtra),21.46,70.66,27.78,1008.17,82.0,13.95,30.22,1.12,0.61,29.08,34.77,0.082,1.36,6,Monsoon,No Threat
2021-06-13,Gujarat (Saurashtra),21.46,70.66,14.17,1010.93,55.31,4.47,31.22,2.43,1.39,27.54,34.39,0.175,3.2,6,Monsoon,No Threat
2021-06-14,Gujarat (Saurashtra),21.46,70.66,21.09,1004.05,67.29,7.26,23.42,1.13,1.06,28.61,34.53,0.278,3.59,6,Monsoon,No Threat
2021-06-15,Gujarat (Saurashtra),21.46,70.66,37.27,997.09,75.91,0.41,30.67,1.56,1.02,28.76,34.48,0.686,1.5,6,Monsoon,No Threat
2021-06-16,Gujarat (Saurashtra),21.46,70.66,30.63,995.83,65.62,1.21,30.94,1.67,3.06,27.12,35.06,0.462,0.52,6,Monsoon,No Threat
2021-06-17,Gujarat (Saurashtra),21.46,70.66,35.47,996.56,89.64,0.38,35.15,0.41,1.59,28.48,34.92,0.201,0.3,6,Monsoon,No Threat
2021-06-18,Gujarat (Saurashtra),21.46,70.66,27.59,1004.95,73.65,2.5,30.62,1.49,2.38,26.89,34.57,1.198,0.66,6,Monsoon,No Threat
2021-06-19,Gujarat (Saurashtra),21.46,70.66,27.54,998.06,77.34,2.86,27.62,2.11,1.83,28.9,34.04,0.549,2.14,6,Monsoon,No Threat
2021-06-20,Gujarat (Saurashtra),21.46,70.66,24.23,1007.04,68.4,5.67,31.39,1.65,1.67,27.92,34.73,0.113,1.75,6,Monsoon,No Threat
2021-06-21,Gujarat (Saurashtra),21.46,70.66,28.25,1000.51,82.55,7.27,29.67,2.07,2.18,28.92,34.7,0.397,2.72,6,Monsoon,No Threat
2021-06-22,Gujarat (Saurashtra),21.46,70.66,16.48,1009.12,72.27,14.88,31.07,1.73,1.31,29.57,34.49,0.751,2.64,6,Monsoon,No Threat
2021-06-23,Gujarat (Saurashtra),21.46,70.66,21.74,1005.75,83.67,0.07,29.73,1.65,1.3,28.35,34.23,0.874,1.22,6,Monsoon,No Threat
2021-06-24,Gujarat (Saurashtra),21.46,70.66,31.39,1003.72,60.09,2.54,32.95,1.2,1.17,29.14,35.28,1.431,1.36,6,Monsoon,No Threat
2021-06-25,Gujarat (Saurashtra),21.46,70.66,29.88,1000.99,72.6,2.19,29.08,0.09,2.82,28.73,34.5,0.075,0.7,6,Monsoon,No Threat
2021-06-26,Gujarat (Saurashtra),21.46,70.66,13.22,1010.63,91.35,8.97,28.19,2.14,1.72,29.09,34.92,0.252,1.56,6,Monsoon,No Threat
2021-06-27,Gujarat (Saurashtra),21.46,70.66,22.34,997.9,75.54,0.1,29.95,1.88,1.8,30.14,34.23,0.06,1.53,6,Monsoon,No Threat
2021-06-28,Gujarat (Saurashtra),21.46,70.66,29.75,1001.47,95.26,6.13,29.05,0.78,1.27,32.0,34.13,0.926,3.34,6,Monsoon,No Threat
2021-06-29,Gujarat (Saurashtra),21.46,70.66,17.39,997.5,64.29,0.03,29.51,2.72,1.34,30.55,33.43,0.727,2.72,6,Monsoon,No Threat
2021-06-30,Gujarat (Saurashtra),21.46,70.66,35.78,998.22,75.25,9.53,29.59,2.46,1.95,31.08,34.88,0.05,4.26,6,Monsoon,No Threat
2021-07-01,Gujarat (Saurashtra),21.46,70.66,18.29,1005.7,73.87,8.1,28.4,1.72,0.15,28.18,34.42,0.731,2.05,7,Monsoon,No Threat
2021-07-02,Gujarat (Saurashtra),21.46,70.66,35.68,1002.35,61.24,3.13,29.77,2.93,2.26,26.24,34.35,0.298,0.71,7,Monsoon,No Threat
2021-07-03,Gujarat (Saurashtra),21.46,70.66,16.07,1005.36,86.16,22.66,28.53,1.09,0.77,28.55,33.86,0.182,2.29,7,Monsoon,No Threat
2021-07-04,Gujarat (Saurashtra),21.46,70.66,20.69,997.19,72.49,1.85,31.55,1.38,1.81,27.75,34.38,0.33,0.88,7,Monsoon,No Threat
2021-07-05,Gujarat (Saurashtra),21.46,70.66,26.01,1004.88,88.3,4.81,30.44,2.42,0.85,30.03,35.1,0.517,2.41,7,Monsoon,No Threat
2021-07-06,Gujarat (Saurashtra),21.46,70.66,15.26,1005.61,80.32,0.38,29.83,0.77,1.65,25.82,34.22,0.291,0.78,7,Monsoon,No Threat
2021-07-07,Gujarat (Saurashtra),21.46,70.66,24.86,1002.49,71.95,1.03,24.47,1.01,2.34,28.66,35.49,0.63,1.31,7,Monsoon,No Threat
2021-07-08,Gujarat (Saurashtra),21.46,70.66,23.05,1008.81,77.97,0.75,31.22,1.38,0.46,31.58,34.69,1.954,0.98,7,Monsoon,No Threat
2021-07-09,Gujarat (Saurashtra),21.46,70.66,19.18,1009.69,71.71,1.16,28.81,1.51,1.82,30.09,35.39,0.107,1.06,7,Monsoon,No Threat
2021-07-10,Gujarat (Saurashtra),21.46,70.66,15.1,993.58,75.71,0.78,31.09,2.28,1.3,27.44,34.68,0.296,1.03,7,Monsoon,No Threat
2021-07-11,Gujarat (Saurashtra),21.46,70.66,39.33,999.87,78.61,1.21,35.45,1.31,2.8,27.48,34.26,0.349,0.75,7,Monsoon,No Threat
2021-07-12,Gujarat (Saurashtra),21.46,70.66,30.09,985.21,84.05,3.82,28.55,1.6,2.03,28.88,34.41,0.232,1.56,7,Monsoon,No Threat
2021-07-13,Gujarat (Saurashtra),21.46,70.66,15.94,1010.33,79.7,4.72,30.06,1.29,0.39,27.79,35.85,0.479,1.13,7,Monsoon,No Threat
2021-07-14,Gujarat (Saurashtra),21.46,70.66,13.54,1004.87,67.64,3.55,28.72,1.75,2.81,28.38,35.17,0.126,1.0,7,Monsoon,No Threat
2021-07-15,Gujarat (Saurashtra),21.46,70.66,25.81,997.72,68.9,0.93,25.0,1.64,2.27,27.28,34.67,0.335,2.51,7,Monsoon,No Threat
2021-07-16,Gujarat (Saurashtra),21.46,70.66,18.4,997.08,68.63,6.78,27.6,1.74,0.89,30.29,34.4,0.208,1.06,7,Monsoon,No Threat
2021-07-17,Gujarat (Saurashtra),21.46,70.66,2.56,1005.3,75.17,0.36,30.22,2.14,1.2,27.63,35.03,0.498,1.03,7,Monsoon,No Threat
2021-07-18,Gujarat (Saurashtra),21.46,70.66,39.45,995.36,83.5,1.97,29.45,2.88,4.08,26.89,35.38,0.164,1.6,7,Monsoon,Erosion
2021-07-19,Gujarat (Saurashtra),21.46,70.66,19.42,1006.12,66.73,11.79,31.46,1.61,1.85,28.66,35.18,0.249,1.46,7,Monsoon,No Threat
2021-07-20,Gujarat (Saurashtra),21.46,70.66,23.61,999.5,85.23,1.77,30.68,0.6,0.93,29.74,34.12,0.759,1.65,7,Monsoon,No Threat
2021-07-21,Gujarat (Saurashtra),21.46,70.66,15.29,1003.48,75.61,13.72,32.09,1.28,1.51,28.87,34.67,0.166,1.8,7,Monsoon,No Threat
2021-07-22,Gujarat (Saurashtra),21.46,70.66,7.15,1000.02,97.1,5.69,28.07,0.52,0.68,27.75,34.57,0.153,1.12,7,Monsoon,No Threat
2021-07-23,Gujarat (Saurashtra),21.46,70.66,32.38,996.81,98.99,1.82,28.28,2.42,1.73,28.95,34.69,0.088,2.58,7,Monsoon,No Threat
2021-07-24,Gujarat (Saurashtra),21.46,70.66,15.04,1003.93,76.52,0.97,31.51,1.5,2.92,30.01,34.72,0.342,0.66,7,Monsoon,No Threat
2021-07-25,Gujarat (Saurashtra),21.46,70.66,27.59,1007.98,71.73,2.16,32.2,2.19,1.41,28.94,34.14,0.636,1.5,7,Monsoon,No Threat
2021-07-26,Gujarat (Saurashtra),21.46,70.66,21.61,1005.4,75.12,3.06,31.67,1.37,2.59,27.34,35.68,0.137,1.06,7,Monsoon,No Threat
2021-07-27,Gujarat (Saurashtra),21.46,70.66,25.35,1018.66,51.2,2.65,31.89,0.77,3.01,27.71,35.23,0.561,1.21,7,Monsoon,No Threat
2021-07-28,Gujarat (Saurashtra),21.46,70.66,25.83,991.68,75.98,3.51,28.02,2.27,2.55,27.97,34.95,0.513,1.35,7,Monsoon,Erosion
2021-07-29,Gujarat (Saurashtra),21.46,70.66,23.56,1019.42,78.91,1.19,29.41,1.54,0.8,25.78,34.19,0.367,1.31,7,Monsoon,No Threat
2021-07-30,Gujarat (Saurashtra),21.46,70.66,23.08,1002.85,80.21,5.5,30.57,1.98,2.56,29.37,35.41,0.253,3.15,7,Monsoon,No Threat
2021-07-31,Gujarat (Saurashtra),21.46,70.66,16.72,1010.68,76.54,4.05,29.25,1.2,2.09,31.18,35.21,0.395,1.22,7,Monsoon,No Threat
2021-08-01,Gujarat (Saurashtra),21.46,70.66,11.53,1004.63,73.9,0.74,32.47,2.01,0.89,27.25,34.44,0.332,0.67,8,Monsoon,No Threat
2021-08-02,Gujarat (Saurashtra),21.46,70.66,23.18,1010.01,86.18,3.71,27.12,1.56,2.2,28.92,36.0,0.781,0.69,8,Monsoon,No Threat
2021-08-03,Gujarat (Saurashtra),21.46,70.66,27.74,994.36,93.22,5.52,32.97,0.87,2.84,27.06,35.23,0.325,0.79,8,Monsoon,No Threat
2021-08-04,Gujarat (Saurashtra),21.46,70.66,33.7,1007.3,70.99,7.11,31.38,1.06,2.29,31.21,35.51,0.538,1.42,8,Monsoon,No Threat
2021-08-05,Gujarat (Saurashtra),21.46,70.66,25.97,1001.4,66.06,2.13,30.82,0.36,2.29,29.98,35.52,0.253,2.65,8,Monsoon,No Threat
2021-08-06,Gujarat (Saurashtra),21.46,70.66,31.56,1005.27,80.35,1.26,31.71,1.37,1.96,27.14,35.25,0.262,1.23,8,Monsoon,No Threat
2021-08-07,Gujarat (Saurashtra),21.46,70.66,30.3,992.56,69.76,3.9,33.22,1.77,1.09,27.49,35.11,0.674,0.58,8,Monsoon,No Threat
2021-08-08,Gujarat (Saurashtra),21.46,70.66,1.77,1005.29,83.67,3.24,26.12,2.07,1.59,29.94,35.84,0.534,3.01,8,Monsoon,No Threat
2021-08-09,Gujarat (Saurashtra),21.46,70.66,12.76,1002.45,48.7,12.55,33.31,2.09,0.62,28.81,33.34,0.235,2.23,8,Monsoon,No Threat
2021-08-10,Gujarat (Saurashtra),21.46,70.66,35.27,1001.11,57.96,1.67,24.32,0.37,2.48,28.24,34.66,0.633,1.1,8,Monsoon,No Threat
2021-08-11,Gujarat (Saurashtra),21.46,70.66,42.2,1000.03,65.89,20.54,31.09,2.18,2.14,29.9,33.91,0.566,3.32,8,Monsoon,No Threat
2021-08-12,Gujarat (Saurashtra),21.46,70.66,31.85,998.31,74.26,3.34,32.01,0.29,2.68,28.94,34.64,2.316,1.34,8,Monsoon,No Threat
2021-08-13,Gujarat (Saurashtra),21.46,70.66,11.67,1011.69,86.76,0.43,25.6,2.5,1.77,29.68,34.92,0.331,0.42,8,Monsoon,No Threat
2021-08-14,Gujarat (Saurashtra),21.46,70.66,30.91,993.03,69.93,4.22,33.47,1.79,2.21,27.68,35.45,1.381,1.99,8,Monsoon,No Threat
2021-08-15,Gujarat (Saurashtra),21.46,70.66,21.22,996.09,74.07,3.7,28.76,1.7,1.36,29.17,33.66,0.789,0.97,8,Monsoon,No Threat
2021-08-16,Gujarat (Saurashtra),21.46,70.66,19.01,1014.43,74.76,10.59,34.16,1.34,1.9,27.5,35.13,0.177,2.2,8,Monsoon,No Threat
2021-08-17,Gujarat (Saurashtra),21.46,70.66,27.11,1004.37,67.66,0.91,29.47,2.04,1.56,29.4,35.81,0.108,0.52,8,Monsoon,No Threat
2021-08-18,Gujarat (Saurashtra),21.46,70.66,36.59,1007.2,73.66,6.63,30.24,0.97,2.37,27.13,35.11,0.085,1.77,8,Monsoon,No Threat
2021-08-19,Gujarat (Saurashtra),21.46,70.66,19.08,996.31,70.58,9.81,27.83,1.57,2.39,31.7,34.41,0.179,2.42,8,Monsoon,No Threat
2021-08-20,Gujarat (Saurashtra),21.46,70.66,22.77,993.89,67.84,6.11,32.16,1.29,2.36,27.3,34.23,0.357,1.53,8,Monsoon,No Threat
2021-08-21,Gujarat (Saurashtra),21.46,70.66,10.63,1019.88,80.96,0.83,27.99,1.83,1.68,30.39,34.91,0.469,0.71,8,Monsoon,No Threat
2021-08-22,Gujarat (Saurashtra),21.46,70.66,30.46,1006.31,85.75,0.38,33.42,2.21,3.01,29.59,35.06,0.601,1.31,8,Monsoon,Erosion
2021-08-23,Gujarat (Saurashtra),21.46,70.66,14.09,1004.46,57.36,16.48,31.28,1.71,2.91,29.96,33.77,0.733,3.02,8,Monsoon,No Threat
2021-08-24,Gujarat (Saurashtra),21.46,70.66,32.3,996.08,64.89,1.92,30.89,2.04,2.78,27.74,34.03,0.386,1.33,8,Monsoon,Erosion
2021-08-25,Gujarat (Saurashtra),21.46,70.66,29.18,1005.69,65.05,2.64,28.19,1.44,1.88,30.64,35.01,0.189,1.38,8,Monsoon,No Threat
2021-08-26,Gujarat (Saurashtra),21.46,70.66,21.35,1003.35,58.56,1.51,28.03,1.11,1.11,30.03,35.03,0.744,0.61,8,Monsoon,No Threat
2021-08-27,Gujarat (Saurashtra),21.46,70.66,28.61,1002.01,62.14,6.03,30.48,0.51,1.62,26.54,34.21,0.356,0.85,8,Monsoon,No Threat
2021-08-28,Gujarat (Saurashtra),21.46,70.66,31.91,996.01,82.24,0.43,28.74,1.83,2.27,30.0,33.66,0.499,1.19,8,Monsoon,No Threat
2021-08-29,Gujarat (Saurashtra),21.46,70.66,14.78,1002.44,82.88,2.86,34.5,1.98,1.75,29.41,34.34,0.381,1.53,8,Monsoon,No Threat
2021-08-30,Gujarat (Saurashtra),21.46,70.66,10.09,1010.42,91.92,0.93,33.1,2.73,0.33,28.57,35.11,1.134,1.62,8,Monsoon,No Threat
2021-08-31,Gujarat (Saurashtra),21.46,70.66,16.37,999.54,63.74,2.54,31.23,3.3,2.81,28.85,33.49,0.26,4.13,8,Monsoon,Erosion
2021-09-01,Gujarat (Saurashtra),21.46,70.66,29.82,1002.96,73.08,9.15,29.82,1.96,2.87,29.33,34.04,0.719,1.43,9,Monsoon,No Threat
2021-09-02,Gujarat (Saurashtra),21.46,70.66,18.29,1002.45,54.79,8.9,28.17,0.69,0.81,28.57,33.99,0.347,1.78,9,Monsoon,No Threat
2021-09-03,Gujarat (Saurashtra),21.46,70.66,31.23,1008.54,82.28,3.85,31.14,1.78,3.11,26.76,34.85,0.789,0.8,9,Monsoon,No Threat
2021-09-04,Gujarat (Saurashtra),21.46,70.66,34.05,1002.15,77.11,0.04,28.61,1.05,2.2,27.62,34.78,0.16,0.92,9,Monsoon,No Threat
2021-09-05,Gujarat (Saurashtra),21.46,70.66,13.76,1002.38,50.46,9.16,31.83,1.72,1.9,26.3,34.46,1.384,1.21,9,Monsoon,No Threat
2021-09-06,Gujarat (Saurashtra),21.46,70.66,40.89,1000.93,85.46,0.12,32.75,2.85,2.16,27.99,34.66,0.05,2.94,9,Monsoon,No Threat
2021-09-07,Gujarat (Saurashtra),21.46,70.66,21.69,998.61,75.65,0.82,28.75,0.88,1.46,31.21,35.3,0.566,2.66,9,Monsoon,No Threat
2021-09-08,Gujarat (Saurashtra),21.46,70.66,19.4,991.74,77.02,1.64,27.35,1.43,1.1,28.72,35.59,0.383,0.55,9,Monsoon,No Threat
2021-09-09,Gujarat (Saurashtra),21.46,70.66,18.81,1010.27,60.51,2.23,23.64,2.46,1.42,29.61,35.12,0.33,1.56,9,Monsoon,No Threat
2021-09-10,Gujarat (Saurashtra),21.46,70.66,24.1,990.91,61.23,9.98,30.97,1.23,1.99,28.69,34.53,0.378,1.68,9,Monsoon,No Threat
2021-09-11,Gujarat (Saurashtra),21.46,70.66,7.86,1008.79,79.89,16.61,32.94,1.3,1.52,31.56,33.32,0.315,2.78,9,Monsoon,No Threat
2021-09-12,Gujarat (Saurashtra),21.46,70.66,15.19,1004.12,69.16,2.83,34.46,1.98,0.92,28.51,34.62,1.704,1.18,9,Monsoon,No Threat
2021-09-13,Gujarat (Saurashtra),21.46,70.66,25.01,1005.56,52.04,2.3,32.02,2.36,0.9,28.38,34.42,1.1,1.55,9,Monsoon,No Threat
2021-09-14,Gujarat (Saurashtra),21.46,70.66,37.91,997.42,78.44,14.61,33.14,1.27,3.45,28.29,35.41,0.266,1.84,9,Monsoon,No Threat
2021-09-15,Gujarat (Saurashtra),21.46,70.66,16.45,1011.24,78.95,3.29,31.0,1.62,3.12,29.67,34.81,0.325,1.63,9,Monsoon,No Threat
2021-09-16,Gujarat (Saurashtra),21.46,70.66,17.55,1001.29,61.77,0.48,32.15,2.06,1.57,30.21,34.21,0.661,1.39,9,Monsoon,No Threat
2021-09-17,Gujarat (Saurashtra),21.46,70.66,13.17,1005.58,73.74,5.16,35.17,1.41,1.39,26.99,35.49,0.378,2.01,9,Monsoon,Erosion
2021-09-18,Gujarat (Saurashtra),21.46,70.66,33.24,999.66,62.17,9.35,25.43,1.67,1.51,29.48,34.42,0.093,1.48,9,Monsoon,No Threat
2021-09-19,Gujarat (Saurashtra),21.46,70.66,29.77,1003.94,75.38,3.31,28.61,1.74,2.64,29.62,34.65,0.372,2.47,9,Monsoon,No Threat
2021-09-20,Gujarat (Saurashtra),21.46,70.66,22.16,1003.84,79.44,5.84,25.76,2.41,2.47,26.74,35.56,0.292,1.66,9,Monsoon,No Threat
2021-09-21,Gujarat (Saurashtra),21.46,70.66,12.92,997.9,76.29,6.49,31.99,1.6,1.97,30.33,33.1,0.466,1.64,9,Monsoon,No Threat
2021-09-22,Gujarat (Saurashtra),21.46,70.66,20.65,1006.21,61.16,6.87,27.73,1.19,2.46,29.07,35.08,1.477,1.21,9,Monsoon,No Threat
2021-09-23,Gujarat (Saurashtra),21.46,70.66,20.17,1011.2,83.64,14.36,26.92,1.38,1.91,29.26,35.02,0.929,1.34,9,Monsoon,No Threat
2021-09-24,Gujarat (Saurashtra),21.46,70.66,10.73,1011.37,67.14,2.09,31.38,1.62,1.34,28.98,34.36,0.191,1.66,9,Monsoon,No Threat
2021-09-25,Gujarat (Saurashtra),21.46,70.66,24.72,1017.07,87.97,3.98,32.51,0.29,1.96,27.15,35.31,0.872,1.31,9,Monsoon,No Threat
2021-09-26,Gujarat (Saurashtra),21.46,70.66,11.04,1001.74,72.86,3.39,30.11,3.09,0.1,27.74,34.36,0.198,1.57,9,Monsoon,No Threat
2021-09-27,Gujarat (Saurashtra),21.46,70.66,28.23,997.01,66.26,1.87,31.03,0.36,2.5,28.18,34.53,0.405,0.56,9,Monsoon,No Threat
2021-09-28,Gujarat (Saurashtra),21.46,70.66,43.68,987.76,71.14,1.01,31.68,1.98,2.32,27.67,35.91,0.472,1.98,9,Monsoon,No Threat
2021-09-29,Gujarat (Saurashtra),21.46,70.66,17.6,1013.2,70.52,2.6,34.09,1.3,1.91,28.52,35.22,0.134,3.51,9,Monsoon,No Threat
2021-09-30,Gujarat (Saurashtra),21.46,70.66,38.14,1000.13,81.99,11.08,31.85,1.82,2.91,29.4,34.94,0.246,2.76,9,Monsoon,No Threat
2021-10-01,Gujarat (Saurashtra),21.46,70.66,17.8,1008.59,54.62,0.24,29.86,1.25,1.5,27.08,34.6,0.834,1.02,10,Post-Monsoon,Algal Bloom
2021-10-02,Gujarat (Saurashtra),21.46,70.66,19.56,1011.43,61.87,0.17,27.37,1.13,3.49,29.35,35.14,0.449,0.9,10,Post-Monsoon,No Threat
2021-10-03,Gujarat (Saurashtra),21.46,70.66,21.51,1007.63,82.63,1.42,28.8,2.03,1.63,28.62,34.87,0.395,0.96,10,Post-Monsoon,No Threat
2021-10-04,Gujarat (Saurashtra),21.46,70.66,14.76,1002.79,77.69,2.22,33.06,1.09,2.94,29.89,34.36,0.491,1.54,10,Post-Monsoon,No Threat
2021-10-05,Gujarat (Saurashtra),21.46,70.66,19.06,1010.9,80.98,1.77,28.38,1.0,1.71,27.22,34.53,0.451,2.32,10,Post-Monsoon,No Threat
2021-10-06,Gujarat (Saurashtra),21.46,70.66,17.26,1005.66,100.0,1.2,26.5,1.78,1.34,27.44,35.23,1.1,1.46,10,Post-Monsoon,No Threat
2021-10-07,Gujarat (Saurashtra),21.46,70.66,19.84,1004.31,56.14,0.77,29.1,1.48,4.01,28.38,34.53,0.416,0.64,10,Post-Monsoon,No Threat
2021-10-08,Gujarat (Saurashtra),21.46,70.66,14.85,1003.12,73.41,5.6,31.87,1.87,2.77,27.29,35.52,1.507,0.74,10,Post-Monsoon,No Threat
2021-10-09,Gujarat (Saurashtra),21.46,70.66,25.49,997.43,70.83,2.1,28.72,2.0,1.5,27.66,35.25,0.58,1.69,10,Post-Monsoon,No Threat
